"Kod";"Nazwa";"Okresy";"Typy aktywności i wskaźniki";"Lokalizacje";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2020";13372;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2021";12684;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2022";12557;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2023";12492;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2024";12610;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2015";8038;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2016";7960;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2017";7951;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2018";7834;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2019";7963;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2020";7940;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2021";7571;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2022";7533;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2023";7546;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2024";7545;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2015";5585;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2016";5511;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2017";5482;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2018";5512;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2019";5544;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2020";5432;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2021";5113;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2022";5025;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2023";4945;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2024";5065;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2015";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2016";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2017";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2018";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2019";56,1;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2020";56,5;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2021";58,4;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2022";58,7;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2023";58,9;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2024";58,5;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2015";57,0;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2016";56,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2017";56,5;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2018";56,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2019";57,6;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2020";57,5;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2021";59,1;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2022";59,0;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2023";58,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2024";58,7;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2015";53,8;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2016";54,5;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2017";54,7;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2018";54,3;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2019";53,9;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2020";54,9;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2021";57,4;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2022";58,1;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2023";58,9;"%";"";
0000000;"POLSKA";"4 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2024";58,0;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2015";51,8;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2016";52,7;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2017";53,3;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2018";53,7;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2019";54,5;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2020";54,7;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2021";56,7;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2022";57,0;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2023";57,1;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2024";56,8;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2015";53,3;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2016";53,9;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2017";54,3;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2018";54,8;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2019";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2020";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2021";57,5;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2022";57,5;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2023";57,2;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2024";57,2;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2015";49,5;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2016";51,0;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2017";51,7;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2018";51,9;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2019";52,4;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2020";53,1;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2021";55,6;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2022";56,2;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2023";56,8;"%";"";
0000000;"POLSKA";"4 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2024";56,2;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2015";7,0;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2016";5,6;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2017";4,5;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2018";3,9;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2019";2,9;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2020";3,2;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2021";2,9;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2022";2,9;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2023";3,1;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2024";2,8;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2015";6,5;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2016";5,1;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2017";4,0;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2018";3,5;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2019";3,0;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2020";3,1;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2021";2,7;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2022";2,6;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2023";2,7;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2024";2,6;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2015";8,0;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2016";6,4;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2017";5,4;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2018";4,4;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2019";2,8;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2020";3,3;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2021";3,1;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2022";3,2;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2023";3,6;"%";"";
0000000;"POLSKA";"4 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2024";3,1;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2015";4604;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2016";4318;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2017";4318;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2018";4311;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2019";4482;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2020";4481;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2021";4467;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2022";4464;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2023";4470;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2024";4485;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2015";2971;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2016";2768;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2017";2765;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2018";2758;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2019";2930;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2020";2931;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2021";2919;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2022";2916;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2023";2920;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2024";2928;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2015";1633;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2016";1550;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2017";1553;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2018";1553;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2019";1552;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2020";1549;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2021";1548;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2022";1548;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2023";1549;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2024";1557;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2019";2722;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2020";2766;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2021";2776;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2022";2809;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2023";2839;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2024";2851;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2015";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2016";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2017";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2018";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2019";1838;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2020";1862;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2021";1843;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2022";1868;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2023";1881;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2024";1873;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2015";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2016";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2017";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2018";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2019";884;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2020";904;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2021";933;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2022";941;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2023";958;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2024";977;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2015";2586;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2016";2373;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2017";2438;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2018";2508;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2019";2610;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2020";2662;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2021";2682;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2022";2726;"tys. osób";"";
