"Kod";"Nazwa";"Okresy";"Płeć";"Czas pracy";"Sekcje wg PKD";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";91;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";94;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";73;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";95;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2021";234;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2022";246;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2023";260;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2024";273;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2015";7183;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2016";7215;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2017";7236;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2018";7260;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2019";7467;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2020";7538;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2021";7839;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2022";7925;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2023";7997;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2024";7942;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";537;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";496;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";448;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";381;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2021";1316;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2022";1287;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2023";1342;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2024";1334;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2021";5936;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2022";6109;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2023";6162;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2024";6163;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2021";7210;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2022";7268;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2023";7260;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2024";7250;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";446;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";409;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";370;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";321;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";1273;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";1246;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";1287;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";1285;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2021";5445;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2022";5584;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2023";5564;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2024";5590;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2021";629;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2022";657;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2023";738;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2024";692;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";91;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";88;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";77;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";60;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";43;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";41;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";56;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";49;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2021";491;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2022";525;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2023";598;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2024";573;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2015";2586;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2016";2373;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2017";2438;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2018";2508;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2019";2610;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2020";2662;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2021";2682;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2022";2726;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2023";2773;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2024";2765;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";222;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";199;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";195;"tys. osób";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";177;"tys. osób";"";
